,Date,Price
455,2024-08-24 01:19:02.871,63936.837036734
456,2024-08-24 02:09:44.769,63905.614348637326
457,2024-08-24 03:15:34.769,64034.758841340714
458,2024-08-24 04:20:47.775,63962.84668451357
459,2024-08-24 05:14:35.947,63932.554341758856
460,2024-08-24 06:11:53.633,63976.29051995182
461,2024-08-24 07:16:42.226,64231.201414131196
462,2024-08-24 08:05:48.038,64310.62330987425
463,2024-08-24 09:20:41.178,64266.71314472571
464,2024-08-24 10:01:20.275,64358.60916887261
465,2024-08-24 11:06:06.096,64135.95102342594
466,2024-08-24 12:22:08.694,64120.87993123906
467,2024-08-24 13:06:31.143,64131.99005024106
468,2024-08-24 14:20:44.203,64145.82498319456
469,2024-08-24 15:14:39.648,64075.42833552749
470,2024-08-24 16:03:58.903,64007.333394978436
471,2024-08-24 17:17:57.740,64250.14964502494
472,2024-08-24 18:05:56.383,64177.82268716298
473,2024-08-24 19:07:08.319,64274.542576046464
474,2024-08-24 20:21:29.189,64268.82714724803
475,2024-08-24 21:01:53.246,64152.90757050182
476,2024-08-24 22:25:20.436,63978.09316734037
477,2024-08-24 23:20:43.641,63966.96652548775
478,2024-08-25 00:02:58.010,64187.06046280384
479,2024-08-25 01:10:24.509,64348.38141951863
480,2024-08-25 02:01:35.212,64189.237324505426
481,2024-08-25 03:11:56.467,64179.32668855927
482,2024-08-25 04:14:05.619,64058.06992713776
483,2024-08-25 05:15:35.841,64226.14643976747
484,2024-08-25 06:11:11.254,64193.39226786866
485,2024-08-25 07:10:44.885,63986.98426792576
486,2024-08-25 08:03:09.347,63890.019395367206
487,2024-08-25 09:11:38.861,63914.83460227322
488,2024-08-25 10:03:06.755,63899.35295347262
489,2024-08-25 11:08:00.201,63994.01727917139
490,2024-08-25 12:21:50.371,63875.82753563255
491,2024-08-25 13:23:17.969,63978.71637618148
492,2024-08-25 14:07:37.819,64174.04585508156
493,2024-08-25 15:12:47.430,64184.878478399085
494,2024-08-25 16:01:54.891,64160.99778877754
495,2024-08-25 17:17:13.835,64146.798312548526
496,2024-08-25 18:02:48.446,64162.22727642108
497,2024-08-25 19:22:38.284,64206.79942164749
498,2024-08-25 20:25:58.740,64175.52726249115
499,2024-08-25 21:16:45.380,64404.26476403028
500,2024-08-25 22:19:39.059,64648.01695080237
501,2024-08-25 23:13:38.080,64668.10743447946
502,2024-08-26 00:20:52.544,64161.86255348353
503,2024-08-26 01:18:44.994,64232.150789389576
504,2024-08-26 02:14:53.295,63970.52896510488
505,2024-08-26 03:15:59.098,64061.22024001037
506,2024-08-26 04:03:01.023,64103.0117295644
507,2024-08-26 05:14:09.673,64066.217642792566
508,2024-08-26 06:24:39.440,63899.92754087854
509,2024-08-26 07:25:44.415,63832.970159577926
510,2024-08-26 08:24:46.552,63861.89002499945
511,2024-08-26 09:16:45.874,63699.15704866862
512,2024-08-26 10:32:24.119,63924.41283700123
513,2024-08-26 11:15:46.814,63836.73883798777
514,2024-08-26 12:12:50.114,63933.82328931946
515,2024-08-26 13:07:16.131,63576.318664383034
516,2024-08-26 14:23:55.829,63347.36179059262
517,2024-08-26 15:24:41.740,63256.05299398837
